Name,Rating,League,Team,FaceID,HasImage,Position
"Gilberto (164013)",82,"MLS","Toronto FC",164013,0,CF
"Nicolas Benezet (164230)",67,"MLS","Seattle Sounders FC",164230,0,LW
"Nicolas Benezet (164230)",69,"MLS","Colorado Rapids",164230,0,LW
"Nicolas Benezet (164230)",70,"MLS","Toronto FC",164230,0,LW
"Philipp Beigl (164439)",62,"USL Championship","El Paso Locomotive FC",164439,0,GK
"Philipp Beigl (164439)",62,"USL Championship","New Mexico United",164439,0,GK
"Mohammed Abu (164478)",62,"USL Championship","San Antonio FC",164478,0,CDM
"Mohammed Abu (164478)",67,"MLS","D.C. United",164478,0,CDM
"Mohammed Abu (164478)",67,"MLS","Columbus Crew SC",164478,0,CDM
"Ashtone Morgan (164559)",67,"MLS","Real Salt Lake City",164559,0,LB
"Ashtone Morgan (164559)",58,"MLS Next Pro","Real Monarchs SLC",164559,0,LB
"Ashtone Morgan (164559)",67,"MLS","Toronto FC",164559,0,LB
"Ashtone Morgan (164559)",67,"MLS","Toronto FC II",164559,0,LB
"Ashtone Morgan (164559)",67,"MLS","Toronto FC Reserves",164559,0,LB
"Oscar Cordon (164548)",67,"MLS","Toronto FC",164548,0,CM
"Oscar Cordon (164548)",70,"MLS","Toronto FC Reserves",164548,0,CM
"Matt Stinson (164571)",67,"MLS","Toronto FC",164571,0,CDM
"Matt Stinson (164571)",70,"MLS","Toronto FC Reserves",164571,0,CDM
"Emil Nielsen (164647)",68,"USL Championship","Orange County SC",164647,1,CF
"Stuart Findlay (165334)",67,"MLS","Philadelphia Union",165334,0,CB
"Stuart Findlay (165334)",67,"MLS","Philadelphia Union II",165334,0,CB
"Dario Župarić (165381)",67,"MLS","Portland Timbers",165381,1,CB
"Yimmi Chará (165361)",76,"MLS","Portland Timbers",165361,1,RW
"Frederik Due (165812)",72,"USL Championship","Orange County SC",165812,0,GK
"Frederik Due (165812)",64,"USL Championship","Hartford Athletic",165812,0,GK
"Jürgen Locadia (166240)",70,"MLS","FC Cincinnati",166240,0,CF
"Uri Rosell (166628)",69,"MLS","Sporting Kansas City",166628,1,CDM
"Uri Rosell (166628)",67,"MLS","Orlando City SC",166628,1,CDM
"Uri Rosell (166628)",67,"MLS","Sporting Kansas City Reserves",166628,1,CDM
"Jordi Quintillà (166679)",69,"MLS","Sporting Kansas City",166679,0,CDM
"Ange Nsilu (166950)",67,"MLS","D.C. United",166950,0,CF
"Kevin Piedrahita (167038)",58,"USL League One","Union Omaha",167038,0,GK
"Dario Brose (167048)",67,"MLS","San Jose Earthquakes",167048,0,CAM
"Paddy McNair (167268)",67,"MLS","San Diego FC",167268,1,CB
"Zach Thornton (16728)",67,"MLS","New York Red Bulls",16728,0,GK
"Zach Thornton (16728)",67,"MLS","Colorado Rapids",16728,0,GK
"Edson Braafheid (16731)",62,"USL Championship","Austin Bold FC",16731,0,LB
"Ronnie Ekelund (168498)",81,"MLS","San Jose Earthquakes",168498,0,CM
"Ian Woan (168600)",67,"MLS","Columbus Crew",168600,0,LW
"Joe Bendik (168713)",67,"MLS","Vancouver Whitecaps FC",168713,1,GK
"Joe Bendik (168713)",67,"MLS","Philadelphia Union",168713,1,GK
"Joe Bendik (168713)",67,"MLS","Philadelphia Union II",168713,1,GK
"Joe Bendik (168713)",67,"MLS","Columbus Crew SC",168713,1,GK
"Joe Bendik (168713)",69,"MLS","Orlando City SC",168713,1,GK
"Joe Bendik (168713)",67,"MLS","Toronto FC",168713,1,GK
"Joe Bendik (168713)",69,"MLS","Portland Timbers",168713,1,GK
"Joe Bendik (168713)",67,"MLS","Portland Timbers Reserves",168713,1,GK
"Álvaro Rey (168856)",67,"MLS","Columbus Crew",168856,0,RW
"Álvaro Rey (168856)",67,"MLS","Toronto FC",168856,0,RW
"Nemanja Radoja (168959)",67,"MLS","Sporting Kansas City",168959,1,CDM
"Mouloud Akloul (169046)",67,"MLS","Vancouver Whitecaps FC",169046,0,CB
"Matt Crooks (169416)",69,"MLS","Real Salt Lake City",169416,1,CM
"Sam Nicholson (169573)",72,"MLS","Colorado Rapids",169573,1,LM
"Sam Nicholson (169573)",67,"MLS","Colorado Rapids 2",169573,1,LM
"Sam Nicholson (169573)",70,"MLS","Minnesota United FC",169573,1,LM
"Marcel de Jong (16968)",67,"MLS","Vancouver Whitecaps FC",16968,0,LB
"Marcel de Jong (16968)",67,"MLS","Sporting Kansas City",16968,0,LB
"Érick Torres (170016)",68,"USL Championship","Las Vegas Lights FC",170016,1,CF
"Érick Torres (170016)",77,"USL Championship","Orange County SC",170016,1,CF
"Érick Torres (170016)",67,"MLS","Atlanta United FC",170016,1,CF
"Érick Torres (170016)",67,"MLS","Houston Dynamo",170016,1,CF
"Diego Fagúndez (170100)",70,"MLS","Austin FC",170100,1,LW
"Diego Fagúndez (170100)",67,"MLS","New England Revolution",170100,1,LW
"Diego Fagúndez (170100)",67,"MLS","New England Revolution Reserves",170100,1,LW
"Michael Gspurning (17029)",69,"MLS","Seattle Sounders FC",17029,0,GK
"Reiner (170359)",62,"USL Championship","Indy Eleven",170359,0,CB
"Florian Valot (170465)",77,"USL Championship","Loudoun United FC",170465,1,RW
"Florian Valot (170465)",74,"USL Championship","Miami FC",170465,1,RW
"Florian Valot (170465)",67,"MLS","FC Cincinnati",170465,1,RW
"Florian Valot (170465)",67,"MLS","New York Red Bulls",170465,1,RW
"Florian Valot (170465)",67,"MLS","New York Red Bulls II",170465,1,RW
"Felix Schröter (170525)",65,"USL Championship","Tampa Bay Rowdies",170525,1,CF
"Cody Cropper (170540)",64,"USL Championship","Orange County SC",170540,1,GK
"Cody Cropper (170540)",77,"MLS","Vancouver Whitecaps FC",170540,1,GK
"Cody Cropper (170540)",60,"MLS Next Pro","Whitecaps FC 2",170540,1,GK
"Cody Cropper (170540)",62,"USL Championship","Memphis 901 FC (- 2024)",170540,1,GK
"Cody Cropper (170540)",67,"MLS","FC Cincinnati",170540,1,GK
"Cody Cropper (170540)",67,"MLS","Houston Dynamo",170540,1,GK
"Cody Cropper (170540)",64,"USL Championship","Hartford Athletic",170540,1,GK
"Cody Cropper (170540)",69,"MLS","New England Revolution",170540,1,GK
"Robin Lafarge (170504)",58,"NISA","Valley United FC",170504,0,CB
"Jorge Herrera (170545)",77,"USL Championship","Charlotte Independence",170545,0,CF
"Juan Pablo Guzmán (170543)",66,"USL Championship","New Mexico United",170543,0,CM
"Juan Pablo Guzmán (170543)",62,"USL Championship","Louisville City FC",170543,0,CM
"Sebastien Ibeagha (170854)",67,"MLS","FC Dallas",170854,1,CB
"Sebastien Ibeagha (170854)",67,"MLS","Los Angeles FC",170854,1,CB
"Sebastien Ibeagha (170854)",67,"MLS","New York City FC",170854,1,CB
"Sebastien Ibeagha (170854)",62,"USL Championship","San Antonio FC",170854,1,CB
"Sebastien Ibeagha (170854)",62,"USL Championship","Rio Grande Valley FC Toros",170854,1,CB
"Rudy Camacho (170904)",67,"MLS","Columbus Crew",170904,1,CB
"Rudy Camacho (170904)",67,"MLS","CF Montréal",170904,1,CB
"Camilo Sanvezzo (172285)",82,"MLS","Vancouver Whitecaps FC",172285,0,CF
"Bill Tuiloma (172333)",67,"MLS","Charlotte FC",172333,1,CB
"Bill Tuiloma (172333)",58,"MLS Next Pro","Crown Legacy FC",172333,1,CB
"Bill Tuiloma (172333)",67,"MLS","Portland Timbers",172333,1,CB
"Bill Tuiloma (172333)",67,"MLS","Portland Timbers 2",172333,1,CB
"Kip Colvey (172320)",67,"MLS","Colorado Rapids",172320,0,LB
"Kip Colvey (172320)",62,"USL Championship","Colorado Springs Switchbacks FC",172320,0,LB
"Kip Colvey (172320)",67,"MLS","San Jose Earthquakes",172320,0,LB
"Kip Colvey (172320)",62,"USL Championship","Sacramento Republic FC",172320,0,LB
"Matt Kassel (172664)",67,"MLS","Philadelphia Union",172664,0,CM
"Matt Kassel (172664)",69,"MLS","Philadelphia Union Reserves",172664,0,CM
"Matt Kassel (172664)",77,"USL Championship","Pittsburgh Riverhounds SC",172664,0,CM
"Matt Kassel (172664)",67,"MLS","New York Red Bulls",172664,0,CM
"Davide Chiumiento (17332)",75,"MLS","Vancouver Whitecaps FC",17332,0,CAM
"Will Bruin (173486)",78,"MLS","Austin FC",173486,1,CF
"Will Bruin (173486)",76,"MLS","Seattle Sounders FC",173486,1,CF
"Will Bruin (173486)",63,"MLS Next Pro","Tacoma Defiance",173486,1,CF
"Will Bruin (173486)",82,"MLS","Houston Dynamo",173486,1,CF
"Darlington Nagbe (173489)",67,"MLS","Columbus Crew",173489,1,CM
"Darlington Nagbe (173489)",70,"MLS","Columbus Crew SC",173489,1,CM
"Darlington Nagbe (173489)",67,"MLS","Atlanta United FC",173489,1,CM
"Darlington Nagbe (173489)",67,"MLS","Portland Timbers",173489,1,CM
"Michael Nanchoff (173490)",65,"USL Championship","Tampa Bay Rowdies",173490,0,CAM
"Michael Nanchoff (173490)",67,"MLS","Portland Timbers",173490,0,CAM
"Michael Nanchoff (173490)",77,"MLS","Portland Timbers 2",173490,0,CAM
"Michael Nanchoff (173490)",78,"MLS","Portland Timbers Reserves",173490,0,CAM
"Michael Nanchoff (173490)",67,"MLS","Vancouver Whitecaps FC",173490,0,CAM
"Corey Hertzog (173487)",58,"USL League One","Union Omaha",173487,0,CF
"Corey Hertzog (173487)",67,"USL Championship","Hartford Athletic",173487,0,CF
"Corey Hertzog (173487)",77,"USL Championship","San Diego Loyal SC (- 2023)",173487,0,CF
"Corey Hertzog (173487)",73,"USL Championship","Reno 1868 FC",173487,0,CF
"Corey Hertzog (173487)",77,"USL Championship","Pittsburgh Riverhounds SC",173487,0,CF
"Corey Hertzog (173487)",70,"USL Championship","Tampa Bay Rowdies",173487,0,CF
"Corey Hertzog (173487)",72,"MLS","Vancouver Whitecaps FC",173487,0,CF
"Corey Hertzog (173487)",67,"MLS","New York Red Bulls",173487,0,CF
"Corey Hertzog (173487)",70,"MLS","New York Red Bulls Reserves",173487,0,CF
"Zarek Valentin (173492)",67,"MLS","Minnesota United FC 2",173492,1,RB
"Zarek Valentin (173492)",67,"MLS","Minnesota United FC",173492,1,RB
"Zarek Valentin (173492)",67,"MLS","Houston Dynamo FC",173492,1,RB
"Zarek Valentin (173492)",67,"MLS","Houston Dynamo",173492,1,RB
"Zarek Valentin (173492)",67,"MLS","Portland Timbers",173492,1,RB
"Zarek Valentin (173492)",67,"MLS","Portland Timbers 2",173492,1,RB
"Robin Lod (173573)",82,"MLS","Minnesota United FC",173573,1,CM
"Adam Henley (173585)",58,"MLS Next Pro","Real Monarchs SLC",173585,0,RB
"Adam Henley (173585)",67,"MLS","Real Salt Lake City",173585,0,RB
"Andreas Görlitz (1742)",67,"MLS","San Jose Earthquakes",1742,0,RB
"Doudou Touré (174617)",67,"MLS","Vancouver Whitecaps FC",174617,0,CF
"Jonathan Top (174600)",70,"MLS","FC Dallas Reserves",174600,0,CF
"Jonathan Top (174600)",67,"MLS","FC Dallas",174600,0,CF
"Jalil Anibaba (174715)",67,"MLS","Columbus Crew",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","Nashville SC",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","New England Revolution",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","Houston Dynamo",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","Sporting Kansas City",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","Seattle Sounders FC",174715,0,CB
"Jalil Anibaba (174715)",67,"MLS","Seattle Sounders FC Reserves",174715,0,CB
"C.J. Sapong (174724)",70,"MLS","Toronto FC",174724,1,CF
"C.J. Sapong (174724)",67,"MLS","Nashville SC",174724,1,CF
"C.J. Sapong (174724)",73,"MLS","Chicago Fire FC",174724,1,CF
"C.J. Sapong (174724)",67,"MLS","Philadelphia Union",174724,1,CF
"C.J. Sapong (174724)",67,"MLS","Sporting Kansas City",174724,1,CF
"Servando Carrasco (174729)",58,"USL League One","Fort Lauderdale CF",174729,0,CM
"Servando Carrasco (174729)",70,"MLS","Orlando City SC",174729,0,CM
"Servando Carrasco (174729)",67,"MLS","Sporting Kansas City",174729,0,CM
"Servando Carrasco (174729)",67,"MLS","Houston Dynamo",174729,0,CM
"Servando Carrasco (174729)",67,"MLS","Houston Dynamo Reserves",174729,0,CM
"Servando Carrasco (174729)",72,"MLS","Seattle Sounders FC",174729,0,CM
"Servando Carrasco (174729)",67,"MLS","Seattle Sounders FC Reserves",174729,0,CM
"Bryan Gallego (175185)",67,"MLS","Portland Timbers",175185,0,CB
"Bryan Gallego (175185)",62,"USL Championship","Sacramento Republic FC",175185,0,CB
"Bryan Gallego (175185)",67,"MLS","Portland Timbers U23",175185,0,CB
"Justin Meram (175387)",67,"MLS","Charlotte FC",175387,1,LW
"Justin Meram (175387)",69,"MLS","Real Salt Lake City",175387,1,LW
"Justin Meram (175387)",67,"MLS","Atlanta United FC",175387,1,LW
"Justin Meram (175387)",67,"MLS","Columbus Crew SC",175387,1,LW
"Justin Meram (175387)",74,"MLS","Orlando City SC",175387,1,LW
"Justin Meram (175387)",72,"MLS","Columbus Crew",175387,1,LW
"Justin Meram (175387)",70,"MLS","Columbus Crew Reserves",175387,1,LW
"Joe Willis (175615)",82,"MLS","Nashville SC",175615,1,GK
"Joe Willis (175615)",73,"MLS","Houston Dynamo",175615,1,GK
"Joe Willis (175615)",73,"MLS","D.C. United",175615,1,GK
"Joe Willis (175615)",67,"MLS","D.C. United Reserves",175615,1,GK
"Evan Newton (175618)",77,"USL Championship","El Paso Locomotive FC",175618,0,GK
"Evan Newton (175618)",67,"MLS","Vancouver Whitecaps FC",175618,0,GK
"Evan Newton (175618)",68,"USL Championship","Indy Eleven",175618,0,GK
"Evan Newton (175618)",67,"MLS","FC Cincinnati",175618,0,GK
"Evan Newton (175618)",62,"USL Championship","Sacramento Republic FC",175618,0,GK
"Evan Newton (175618)",67,"MLS","San Jose Earthquakes",175618,0,GK
"Evan Newton (175618)",67,"MLS","San Jose Earthquakes Reserves",175618,0,GK
"Evan Newton (175618)",64,"USL Championship","Tampa Bay Rowdies",175618,0,GK
"Brad Smith (175745)",67,"MLS","FC Cincinnati",175745,1,LB
"Brad Smith (175745)",67,"MLS","Houston Dynamo FC",175745,1,LB
"Brad Smith (175745)",67,"MLS","Houston Dynamo FC 2",175745,1,LB
"Brad Smith (175745)",67,"MLS","D.C. United",175745,1,LB
"Brad Smith (175745)",67,"MLS","Seattle Sounders FC",175745,1,LB
"Cristian Lobato (175787)",73,"MLS","Sporting Kansas City",175787,0,LW
"Sebastian Lletget (175996)",74,"MLS","FC Dallas",175996,1,CM
"Sebastian Lletget (175996)",81,"MLS","New England Revolution",175996,1,CM
"David Bingham (176157)",69,"MLS","Charlotte FC",176157,1,GK
"David Bingham (176157)",79,"MLS","Portland Timbers",176157,1,GK
"David Bingham (176157)",67,"MLS","San Jose Earthquakes",176157,1,GK
"David Bingham (176157)",69,"MLS","San Jose Earthquakes Reserves",176157,1,GK
"A.J. Soares (176850)",67,"MLS","New England Revolution",176850,0,CB
"A.J. Soares (176850)",67,"MLS","New England Revolution Reserves",176850,0,CB
"Felipe Mora (176927)",82,"MLS","Portland Timbers",176927,1,CF
"Gershon Koffie (176986)",64,"USL Championship","Indy Eleven",176986,0,CM
"Gershon Koffie (176986)",67,"MLS","New England Revolution",176986,0,CM
"Gershon Koffie (176986)",67,"MLS","Vancouver Whitecaps FC",176986,0,CM
"Miguel Trauco (177690)",67,"MLS","San Jose Earthquakes",177690,1,LB
"Héctor Jiménez (178226)",67,"MLS","Austin FC",178226,1,RB
"Héctor Jiménez (178226)",67,"MLS","Columbus Crew SC",178226,1,RB
"Héctor Jiménez (178226)",67,"MLS","Columbus Crew",178226,1,RB
"Cristhian Machado (178581)",67,"MLS","New England Revolution",178581,0,CDM
"Rafael Baca (178781)",62,"USL Championship","Oakland Roots SC",178781,1,CDM
"Rafael Baca (178781)",65,"USL Championship","Monterey Bay FC",178781,1,CDM
"Rafael Baca (178781)",67,"MLS","San Jose Earthquakes",178781,1,CDM
"Rafael Baca (178781)",67,"MLS","San Jose Earthquakes Reserves",178781,1,CDM
"Richard Sánchez (178861)",74,"USL Championship","San Antonio FC",178861,1,GK
"Richard Sánchez (178861)",62,"USL Championship","Memphis 901 FC (- 2024)",178861,1,GK
"Richard Sánchez (178861)",64,"USL Championship","Hartford Athletic",178861,1,GK
"Richard Sánchez (178861)",64,"USL Championship","Los Angeles Galaxy II",178861,1,GK
"Richard Sánchez (178861)",58,"MLS Next Pro","North Texas SC",178861,1,GK
"Richard Sánchez (178861)",67,"MLS","Sporting Kansas City",178861,1,GK
"Richard Sánchez (178861)",67,"MLS","Sporting Kansas City II",178861,1,GK
"Richard Sánchez (178861)",67,"MLS","FC Dallas",178861,1,GK
"Richard Sánchez (178861)",71,"MLS","FC Dallas Reserves",178861,1,GK
"Miroslav Galik (178908)",67,"MLS","LAFC Lucenec",178908,0,CB
"Diego Rubio (179308)",74,"MLS","Austin FC",179308,1,CF
"Diego Rubio (179308)",82,"MLS","Colorado Rapids",179308,1,CF
"Diego Rubio (179308)",70,"MLS","Colorado Rapids 2",179308,1,CF
"Diego Rubio (179308)",77,"MLS","Sporting Kansas City",179308,1,CF
"Joao Plata (179319)",67,"MLS","Real Salt Lake City",179319,0,LW
"Joao Plata (179319)",61,"MLS Next Pro","Real Monarchs SLC",179319,0,LW
"Joao Plata (179319)",69,"MLS","Real Salt Lake Reserves",179319,0,LW
"Joao Plata (179319)",67,"MLS","Toronto FC",179319,0,LW
"Josh Suggs (179369)",62,"USL Championship","New Mexico United",179369,1,LB
"Josh Suggs (179369)",62,"USL Championship","Colorado Springs Switchbacks FC",179369,1,LB
"Josh Suggs (179369)",67,"MLS","San Jose Earthquakes Reserves",179369,1,LB
"Josh Suggs (179369)",67,"MLS","San Jose Earthquakes",179369,1,LB
"Josh Suggs (179369)",62,"USL Championship","Tampa Bay Rowdies",179369,1,LB
"Solomon Asanté (179341)",72,"USL League One","Texoma FC",179341,1,RW
"Solomon Asanté (179341)",62,"USL Championship","Las Vegas Lights FC",179341,1,RW
"Solomon Asanté (179341)",77,"USL Championship","Indy Eleven",179341,1,RW
"Solomon Asanté (179341)",68,"USL Championship","Phoenix Rising FC",179341,1,RW
"Hugo Lloris (17965)",82,"MLS","Los Angeles FC",17965,1,GK
"Charles Renken (179758)",72,"MLS","Seattle Sounders FC 2",179758,0,CM
"Charles Renken (179758)",71,"MLS","Portland Timbers Reserves",179758,0,CM
"Eric Gehrig (179953)",67,"MLS","Columbus Crew",179953,0,RB
"Eric Gehrig (179953)",67,"MLS","Columbus Crew Reserves",179953,0,RB
"Chris Korb (180103)",67,"MLS","D.C. United",180103,0,LB
"Chris Korb (180103)",67,"MLS","D.C. United Reserves",180103,0,LB
"Kee-hee Kim (180579)",67,"MLS","Seattle Sounders FC",180579,1,CB
"Josh Ford (181155)",68,"USL Championship","San Antonio FC",181155,0,GK
"Josh Ford (181155)",69,"MLS","Orlando City SC",181155,0,GK
"Josh Ford (181155)",73,"MLS","Seattle Sounders FC Reserves",181155,0,GK
"Josh Ford (181155)",67,"MLS","Seattle Sounders FC",181155,0,GK
"Donny Toia (181662)",58,"USL League One","FC Tucson",181662,1,LB
"Donny Toia (181662)",67,"MLS","Real Salt Lake City",181662,1,LB
"Donny Toia (181662)",58,"MLS Next Pro","Real Monarchs SLC",181662,1,LB
"Donny Toia (181662)",67,"MLS","Orlando City SC",181662,1,LB
"Gabriel Farfán (181934)",62,"USL Championship","Miami FC",181934,0,LB
"Gabriel Farfán (181934)",67,"MLS","Philadelphia Union",181934,0,LB
"Cameron Lancaster (182660)",65,"USL Championship","Louisville City FC",182660,1,CF
"Cameron Lancaster (182660)",62,"USL Championship","Lexington SC",182660,1,CF
"Cameron Lancaster (182660)",73,"USL League One","Lexington SC",182660,1,CF
"Cameron Lancaster (182660)",82,"MLS","Nashville SC",182660,1,CF
"Adrian Cann (18279)",67,"MLS","Toronto FC",18279,0,CB
"Adrian Cann (18279)",67,"MLS","Toronto FC Reserves",18279,0,CB
"Adrian Cann (18279)",67,"MLS","Vancouver Whitecaps FC",18279,0,CB
"Adrian Cann (18279)",67,"MLS","Colorado Rapids",18279,0,CB
"Paul Marie (182907)",62,"USL Championship","Tampa Bay Rowdies",182907,1,RB
"Paul Marie (182907)",58,"MLS Next Pro","The Town FC",182907,1,RB
"Paul Marie (182907)",67,"MLS","San Jose Earthquakes",182907,1,RB
"Lass Bangoura (182963)",72,"MLS","Vancouver Whitecaps FC",182963,0,RW
"Alex Caskey (183111)",67,"MLS","D.C. United",183111,0,CM
"Alex Caskey (183111)",67,"MLS","Seattle Sounders FC",183111,0,CM
"Alex Caskey (183111)",67,"MLS","Seattle Sounders FC Reserves",183111,0,CM
"Alex Caskey (183111)",62,"USL Championship","Charleston Battery",183111,0,CM
"Kelyn Rowe (183118)",67,"MLS","Seattle Sounders FC",183118,1,CM
"Kelyn Rowe (183118)",67,"MLS","New England Revolution",183118,1,CM
"Kelyn Rowe (183118)",67,"MLS","Real Salt Lake City",183118,1,CM
"Kelyn Rowe (183118)",58,"MLS Next Pro","Real Monarchs SLC",183118,1,CM
"Kelyn Rowe (183118)",69,"MLS","Sporting Kansas City",183118,1,CM
"Kelyn Rowe (183118)",71,"USL Championship","Swope Park Rangers",183118,1,CM
"Kelyn Rowe (183118)",67,"MLS","New England Revolution Reserves",183118,1,CM
"Shay Facey (183282)",67,"MLS","New York City FC",183282,0,RB
"Jimmy Maurer (183337)",69,"MLS","Houston Dynamo FC",183337,1,GK
"Jimmy Maurer (183337)",71,"MLS","FC Dallas",183337,1,GK
"Jimmy Maurer (183337)",58,"MLS Next Pro","North Texas SC",183337,1,GK
"Marko Maric (183793)",73,"MLS","Houston Dynamo FC",183793,0,GK
"Marko Maric (183793)",73,"MLS","Houston Dynamo",183793,0,GK
"Russell Canouse (184133)",67,"MLS","D.C. United",184133,1,CM
"Karl Ouimette (184249)",62,"USL Championship","Detroit City FC",184249,0,CB
"Karl Ouimette (184249)",62,"USL Championship","Indy Eleven",184249,0,CB
"Karl Ouimette (184249)",67,"MLS","New York Red Bulls II",184249,0,CB
"Karl Ouimette (184249)",67,"MLS","New York Red Bulls",184249,0,CB
"Thomás (184299)",67,"MLS","Seattle Sounders FC",184299,0,LW
"Gbenga Arokoyo (184932)",67,"MLS","Portland Timbers",184932,0,CB
"Gbenga Arokoyo (184932)",67,"MLS","Portland Timbers 2",184932,0,CB
"Ambroise Oyongo (184922)",67,"MLS","New York Red Bulls",184922,0,LB
"Ambroise Oyongo (184922)",67,"MLS","New York Red Bulls Reserves",184922,0,LB
"Carlos Fierro (185365)",82,"MLS","San Jose Earthquakes",185365,0,LW
"Jakob Glesnes (185636)",67,"MLS","Philadelphia Union",185636,1,CB
